Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2024-11-01,407.38,413.84,405.87,408.73,24230400,0.0,0.0,419.00739999999996,
2024-11-04,408.16,408.78,403.95,406.83,19672300,0.0,0.0,418.8414,
2024-11-05,406.74,413.24,406.45,409.82,17626000,0.0,0.0,418.801,
2024-11-06,410.77,418.77,408.88,418.5,26681800,0.0,0.0,418.9272,
2024-11-07,419.6,425.14,418.2,423.73,19901800,0.0,0.0,419.2226,
2024-11-08,423.62,424.8,420.1,420.85,16891400,0.0,0.0,419.4102,
2024-11-11,420.83,423.11,414.34,416.34,24503300,0.0,0.0,419.4275999999999,
2024-11-12,416.58,422.74,415.53,421.34,19401200,0.0,0.0,419.6984,
2024-11-13,419.96,427.61,416.54,423.5,21502200,0.0,0.0,420.02299999999997,
2024-11-14,423.3,426.46,418.32,425.18,30246900,0.0,0.0,420.3914,
2024-11-15,418.14,421.11,411.99,413.34,28247600,0.0,0.0,420.65619999999996,
2024-11-18,413.21,416.73,410.45,414.1,24742000,0.0,0.0,420.8562,
2024-11-19,411.46,416.27,409.91,416.12,18133500,0.0,0.0,420.92760000000004,
2024-11-20,415.2,415.62,408.94,413.83,19191700,0.0,0.0,420.77719999999994,
2024-11-21,418.66,418.94,409.47,412.04,20780200,0.83,0.0,420.5122,
2024-11-22,410.55,416.56,410.24,416.17,24814600,0.0,0.0,420.2582,
2024-11-25,417.54,420.24,414.02,417.95,27691100,0.0,0.0,420.02479999999997,
2024-11-26,418.75,428.18,418.01,427.13,23458900,0.0,0.0,419.8992,
2024-11-27,424.26,426.38,421.18,422.14,18332400,0.0,0.0,419.76019999999994,
2024-11-29,419.25,424.03,416.96,422.61,16271900,0.0,0.0,419.47360000000003,
2024-12-02,420.73,432.13,420.47,430.12,20207200,0.0,0.0,419.40539999999993,
2024-12-03,428.98,431.6,426.88,430.34,18302000,0.0,0.0,419.37659999999994,
2024-12-04,432.16,438.79,431.76,436.54,26009400,0.0,0.0,419.5582,
2024-12-05,437.04,443.77,435.3,441.73,21697800,0.0,0.0,419.7852,
2024-12-06,441.41,445.21,440.89,442.68,18821000,0.0,0.0,420.04699999999997,
2024-12-09,441.71,447.43,439.62,445.13,19144400,0.0,0.0,420.4234,
2024-12-10,443.5,448.72,440.72,442.44,18469500,0.0,0.0,420.70059999999995,
2024-12-11,443.16,449.45,443.16,448.09,19200200,0.0,0.0,421.2822,
2024-12-12,448.21,455.25,448.21,448.66,20834800,0.0,0.0,421.9462,
2024-12-13,447.54,450.53,444.69,446.37,20177800,0.0,0.0,422.5760000000001,
2024-12-16,446.37,451.28,444.39,450.69,23598800,0.0,0.0,423.3018,
2024-12-17,450.11,454.38,448.67,453.55,22733500,0.0,0.0,424.21479999999997,
2024-12-18,450.42,451.74,436.15,436.51,24444500,0.0,0.0,424.684,
2024-12-19,440.74,442.29,435.45,436.16,22963700,0.0,0.0,425.0914000000001,
2024-12-20,432.24,442.85,427.77,435.73,64263700,0.0,0.0,425.52240000000006,
2024-12-23,435.87,436.77,431.96,434.38,19152500,0.0,0.0,425.9168,
2024-12-24,433.78,438.72,433.32,438.45,7164500,0.0,0.0,426.33639999999997,
2024-12-26,438.2,440.06,435.76,437.23,8194200,0.0,0.0,426.7396,
2024-12-27,433.73,434.35,425.5,429.67,18117700,0.0,0.0,427.04380000000003,
2024-12-30,425.21,426.69,421.06,423.98,13158700,0.0,0.0,427.2222,
2024-12-31,425.25,425.88,419.82,420.66,13246500,0.0,0.0,427.30559999999997,
2025-01-02,424.68,425.22,414.02,417.74,16896500,0.0,0.0,427.3182,
2025-01-03,420.24,423.18,418.7,422.5,16662900,0.0,0.0,427.2522,
2025-01-06,427.14,433.45,424.63,426.99,20573600,0.0,0.0,427.334,
2025-01-07,428.14,429.79,419.96,421.52,18139100,0.0,0.0,427.30379999999997,
2025-01-08,422.61,426.12,420.7,423.71,15054600,0.0,0.0,427.2492,
2025-01-10,423.78,423.86,414.19,418.11,20201100,0.0,0.0,427.1136,
2025-01-13,414.41,417.66,411.46,416.36,17604800,0.0,0.0,426.83639999999997,
2025-01-14,416.97,418.9,409.9,414.84,16935900,0.0,0.0,426.5172,
2025-01-15,418.29,427.29,417.43,425.46,19637800,0.0,0.0,426.9318,
2025-01-16,427.84,428.63,423.54,423.73,15300000,0.0,0.0,427.2318,
2025-01-17,433.22,433.61,427.31,428.17,26197500,0.0,0.0,427.6586,
2025-01-21,429.34,430.04,424.75,427.64,26085700,0.0,0.0,428.015,
2025-01-22,436.68,446.37,435.13,445.31,27803800,0.0,0.0,428.55120000000005,
2025-01-23,441.12,445.86,440.62,445.82,18389300,0.0,0.0,428.99300000000005,
2025-01-24,444.27,445.76,440.52,443.17,15549500,0.0,0.0,429.43940000000003,
2025-01-27,423.16,434.33,422.65,433.69,35647800,0.0,0.0,429.7864,
2025-01-28,433.73,447.48,430.52,446.31,23491700,0.0,0.0,430.2858,
2025-01-29,445.8,445.99,439.52,441.44,23581400,0.0,0.0,430.64459999999997,
2025-01-30,417.93,422.01,412.33,414.16,54586300,0.0,0.0,430.4242,
2025-01-31,418.14,419.85,414.08,414.23,34223400,0.0,0.0,430.44200000000006,
2025-02-03,410.78,414.58,407.84,410.1,25679100,0.0,0.0,430.36199999999997,
2025-02-04,411.86,413.09,408.92,411.54,20532100,0.0,0.0,430.2704,
2025-02-05,411.52,413.0,409.58,412.46,16316700,0.0,0.0,430.24300000000005,
2025-02-06,413.17,417.36,413.17,414.99,16309800,0.0,0.0,430.302,423.98870000000005
2025-02-07,415.65,417.81,407.28,408.93,22886800,0.0,0.0,430.1572,424.04375
2025-02-10,412.88,414.63,410.1,411.4,20817900,0.0,0.0,430.0262,424.07835000000006
2025-02-11,408.82,411.66,408.48,410.62,18140600,0.0,0.0,429.69599999999997,424.10165
2025-02-12,406.4,409.93,403.56,408.22,19121700,0.0,0.0,429.4176,424.16265
2025-02-13,406.19,410.18,405.55,409.72,23891700,0.0,0.0,429.1598,424.19505000000004
2025-02-14,406.97,408.09,405.07,407.61,22758500,0.0,0.0,428.7096000000001,424.2371
2025-02-18,407.18,409.78,405.69,408.82,21423100,0.0,0.0,428.27920000000006,424.3493
2025-02-19,407.06,414.66,406.83,413.94,24114200,0.0,0.0,427.8272,424.45925000000005
2025-02-20,415.29,419.31,412.54,416.13,23508700,0.83,0.0,427.31520000000006,424.56575000000004
2025-02-21,417.34,418.05,407.89,408.21,27524800,0.0,0.0,426.6258,424.58889999999997
2025-02-24,408.51,409.37,399.32,404.0,26443700,0.0,0.0,425.8032,424.55685
2025-02-25,401.1,401.92,396.7,397.9,29387400,0.0,0.0,424.91240000000005,424.51515
2025-02-26,398.01,403.6,394.25,399.73,19619000,0.0,0.0,423.94520000000006,424.47665
2025-02-27,401.27,405.74,392.17,392.53,21127400,0.0,0.0,422.8226,424.3933
2025-02-28,392.66,397.63,386.57,396.99,32845700,0.0,0.0,421.835,424.32025
2025-03-03,398.82,398.82,386.16,388.49,23007700,0.0,0.0,420.591,424.20975
2025-03-04,383.4,392.58,381.0,388.61,29342900,0.0,0.0,419.29220000000004,424.0858
2025-03-05,389.34,401.67,388.81,401.02,23433100,0.0,0.0,418.5824,423.98775
2025-03-06,394.28,402.15,392.68,396.89,23304600,0.0,0.0,417.79699999999997,423.87945
2025-03-07,392.32,394.8,385.54,393.31,22034100,0.0,0.0,416.9486,423.7571
2025-03-10,385.84,386.4,377.22,380.16,32840100,0.0,0.0,415.86420000000004,423.5435
2025-03-11,379.0,386.0,376.91,380.45,30380200,0.0,0.0,414.70420000000007,423.31295
2025-03-12,382.95,385.22,378.95,383.27,24253600,0.0,0.0,413.625,423.08915
2025-03-13,383.16,385.32,377.45,378.77,20473000,0.0,0.0,412.60699999999997,422.86035000000004
2025-03-14,379.78,390.23,379.51,388.56,19952800,0.0,0.0,411.8986,422.6648
2025-03-17,386.7,392.71,385.57,388.7,22474300,0.0,0.0,411.2594,422.46915
2025-03-18,387.07,387.37,381.1,383.52,19486900,0.0,0.0,410.575,422.2533
2025-03-19,385.53,389.68,384.0,387.82,19185500,0.0,0.0,409.8814,422.13104999999996
2025-03-20,385.74,391.79,383.28,386.84,18470500,0.0,0.0,409.07840000000004,422.00159999999994
2025-03-21,383.22,391.74,382.8,391.26,39675900,0.0,0.0,408.4732,421.90225
2025-03-24,395.4,395.4,389.81,393.08,21004500,0.0,0.0,407.86060000000003,421.79935000000006
2025-03-25,393.92,396.36,392.64,395.16,15775000,0.0,0.0,407.40160000000003,421.66735
2025-03-26,395.0,395.31,388.57,389.97,16108400,0.0,0.0,406.87379999999996,421.5069
2025-03-27,390.13,392.24,387.4,390.58,13766800,0.0,0.0,406.3886,421.3528
2025-03-28,388.08,389.13,376.93,378.8,21632000,0.0,0.0,405.4554,421.11985
2025-03-31,372.54,377.07,367.24,375.39,35184700,0.0,0.0,404.4886,420.8459
2025-04-01,374.65,382.85,373.23,382.19,19689500,0.0,0.0,403.569,420.5643
2025-04-02,377.97,385.08,376.62,382.14,16092600,0.0,0.0,402.659,420.2799
2025-04-03,374.79,377.48,369.35,373.11,30198000,0.0,0.0,401.215,419.9454
