Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2024-08-09,211.39,216.05,211.26,215.52,42201600,0.0,0.0,214.0368,
2024-08-12,215.6,219.03,215.13,217.05,38028100,0.25,0.0,214.5648,
2024-08-13,218.53,221.4,218.53,220.78,44155300,0.0,0.0,215.1482,
2024-08-14,220.09,222.54,219.22,221.23,41960600,0.0,0.0,215.7052,
2024-08-15,224.11,224.86,222.27,224.23,46414000,0.0,0.0,216.31580000000002,
2024-08-16,223.43,226.33,223.16,225.55,44340200,0.0,0.0,216.9226,
2024-08-19,225.22,225.49,222.55,225.39,40687800,0.0,0.0,217.55379999999997,
2024-08-20,225.27,226.67,224.95,226.01,30299000,0.0,0.0,218.14939999999999,
2024-08-21,226.02,227.48,224.56,225.9,34765500,0.0,0.0,218.81800000000004,
2024-08-22,227.29,227.84,223.41,224.04,43695300,0.0,0.0,219.1696,
2024-08-23,225.16,227.72,223.84,226.34,38677300,0.0,0.0,219.4492,
2024-08-26,226.26,226.78,223.4,226.68,30602200,0.0,0.0,219.7124,
2024-08-27,225.5,228.35,224.4,227.53,35934600,0.0,0.0,220.02739999999997,
2024-08-28,227.42,229.36,225.18,225.99,38052200,0.0,0.0,220.2284,
2024-08-29,229.59,232.41,228.38,229.29,51906300,0.0,0.0,220.5428,
2024-08-30,229.68,229.89,226.98,228.5,52990800,0.0,0.0,220.9332,
2024-09-03,228.05,228.5,220.68,222.28,50190600,0.0,0.0,221.243,
2024-09-04,221.17,221.29,217.0,220.37,43840200,0.0,0.0,221.5016,
2024-09-05,221.14,224.98,221.03,221.89,36615400,0.0,0.0,221.77200000000002,
2024-09-06,223.46,224.75,219.29,220.34,48423000,0.0,0.0,221.92800000000003,
2024-09-09,220.34,220.78,216.23,220.42,67180000,0.0,0.0,222.0688,
2024-09-10,218.44,220.99,216.25,219.63,51591000,0.0,0.0,222.26319999999998,
2024-09-11,220.97,222.6,217.41,222.17,44587100,0.0,0.0,222.3862,
2024-09-12,222.01,223.06,219.34,222.28,37498200,0.0,0.0,222.44120000000004,
2024-09-13,223.09,223.55,221.42,222.01,36766600,0.0,0.0,222.46519999999998,
2024-09-16,216.06,216.74,213.45,215.84,59357400,0.0,0.0,222.27039999999997,
2024-09-17,215.28,216.42,214.03,216.31,45519300,0.0,0.0,222.05540000000002,
2024-09-18,217.07,222.22,217.06,220.21,59894900,0.0,0.0,221.9014,
2024-09-19,224.5,229.32,224.14,228.37,66781300,0.0,0.0,221.82479999999998,
2024-09-20,229.46,232.58,227.12,227.7,318679900,0.0,0.0,221.84259999999998,
2024-09-23,226.84,228.95,225.31,225.97,54146000,0.0,0.0,221.7666,
2024-09-24,228.15,228.85,225.23,226.87,43556100,0.0,0.0,221.6318,
2024-09-25,224.44,226.79,223.53,225.87,42308700,0.0,0.0,221.4686,
2024-09-26,226.8,228.0,224.91,227.02,36636700,0.0,0.0,221.4468,
2024-09-27,227.96,229.02,226.8,227.29,34026000,0.0,0.0,221.524,
2024-09-30,229.53,232.49,229.15,232.49,54541900,0.0,0.0,221.7026,
2024-10-01,229.02,229.15,223.25,225.71,63285000,0.0,0.0,221.75260000000003,
2024-10-02,225.39,226.87,222.53,226.28,32880600,0.0,0.0,221.793,
2024-10-03,224.65,226.31,222.83,225.17,34044200,0.0,0.0,221.9402,
2024-10-04,227.4,227.5,223.64,226.3,37245100,0.0,0.0,222.13100000000003,
2024-10-07,224.01,225.19,220.84,221.2,39505400,0.0,0.0,222.21039999999996,
2024-10-08,223.81,225.48,222.76,225.27,31855700,0.0,0.0,222.3656,
2024-10-09,224.74,229.25,224.34,229.04,33591100,0.0,0.0,222.585,
2024-10-10,227.28,229.0,226.67,228.54,28183500,0.0,0.0,222.729,
2024-10-11,228.8,228.91,226.84,227.05,31759200,0.0,0.0,222.9174,
2024-10-14,228.2,231.22,228.1,230.79,39882100,0.0,0.0,223.1508,
2024-10-15,233.1,236.97,231.86,233.34,64751400,0.0,0.0,223.6462,
2024-10-16,231.09,231.61,229.34,231.27,34082200,0.0,0.0,224.1408,
2024-10-17,232.92,233.34,230.01,231.64,32993800,0.0,0.0,224.5912,
2024-10-18,235.66,235.66,233.5,234.48,46431500,0.0,0.0,225.02879999999996,
2024-10-21,233.94,236.33,233.94,235.96,36254500,0.0,0.0,225.43760000000003,
2024-10-22,233.38,235.7,232.09,235.34,38846600,0.0,0.0,225.8034,
2024-10-23,233.57,234.62,227.26,230.25,52287000,0.0,0.0,225.99280000000002,
2024-10-24,229.47,230.31,227.91,230.06,31109500,0.0,0.0,226.1694,
2024-10-25,229.24,232.71,229.07,230.9,38802300,0.0,0.0,226.3028,
2024-10-28,232.81,234.21,232.04,232.89,36087100,0.0,0.0,226.4496,
2024-10-29,232.59,233.82,231.81,233.16,35417200,0.0,0.0,226.605,
2024-10-30,232.1,232.96,229.05,229.59,47070900,0.0,0.0,226.6766,
2024-10-31,228.84,229.33,224.88,225.41,64370100,0.0,0.0,226.66679999999997,
2024-11-01,220.48,224.86,219.79,222.42,65276700,0.0,0.0,226.6344,
2024-11-04,220.5,222.3,219.23,221.52,44944500,0.0,0.0,226.53799999999998,
2024-11-05,221.31,223.46,220.65,222.96,28111300,0.0,0.0,226.4636,
2024-11-06,222.12,225.57,220.7,222.23,54561100,0.0,0.0,226.35760000000002,
2024-11-07,224.14,227.38,224.08,226.98,42137700,0.0,0.0,226.37739999999997,
2024-11-08,226.92,228.41,226.16,226.71,38328800,0.25,0.0,226.32580000000002,
2024-11-11,224.75,225.45,221.26,223.98,42005600,0.0,0.0,226.2354,
2024-11-12,224.3,225.34,223.11,223.98,40398300,0.0,0.0,226.2694,
2024-11-13,223.76,226.4,222.52,224.87,48566200,0.0,0.0,226.35940000000002,
2024-11-14,224.77,228.62,224.75,227.97,44923900,0.0,0.0,226.481,
2024-11-15,226.15,226.67,224.02,224.75,47923700,0.0,0.0,226.5692,
2024-11-18,225.0,229.49,224.92,227.77,44686000,0.0,0.0,226.7162,
2024-11-19,226.73,229.91,226.41,228.03,36211800,0.0,0.0,226.8842,
2024-11-20,227.81,229.68,225.64,228.75,35169600,0.0,0.0,227.01579999999998,
2024-11-21,228.63,229.91,225.46,228.27,42108300,0.0,0.0,227.13559999999998,
2024-11-22,227.81,230.47,227.81,229.62,38168300,0.0,0.0,227.28780000000003,
2024-11-25,231.21,232.99,229.49,232.61,90152800,0.0,0.0,227.6232,
2024-11-26,233.07,235.31,233.07,234.8,45986200,0.0,0.0,227.993,
2024-11-27,234.21,235.43,233.55,234.67,33498400,0.0,0.0,228.28220000000002,
2024-11-29,234.55,237.55,233.71,237.07,28481400,0.0,0.0,228.4562,
2024-12-02,237.01,240.53,236.9,239.33,48137100,0.0,0.0,228.68880000000001,
2024-12-03,239.55,242.49,238.64,242.38,38861000,0.0,0.0,229.01699999999997,
2024-12-04,242.6,243.84,240.99,242.74,44383900,0.0,0.0,229.33440000000002,
2024-12-05,243.72,244.27,241.86,242.77,40033900,0.0,0.0,229.67239999999998,
2024-12-06,242.64,244.36,241.81,242.57,36870600,0.0,0.0,229.98339999999996,
2024-12-09,241.56,246.97,241.48,246.48,44649200,0.0,0.0,230.36720000000003,
2024-12-10,246.62,247.94,245.07,247.5,36914800,0.0,0.0,230.66740000000001,
2024-12-11,247.69,250.52,245.99,246.22,45205800,0.0,0.0,231.0776,
2024-12-12,246.62,248.47,245.41,247.69,32777500,0.0,0.0,231.50580000000002,
2024-12-13,247.55,249.02,245.97,247.86,33155300,0.0,0.0,231.9596,
2024-12-16,247.72,251.1,247.38,250.76,51694800,0.0,0.0,232.44879999999998,
2024-12-17,249.81,253.55,249.51,253.2,51356400,0.0,0.0,233.08880000000002,
2024-12-18,251.88,254.0,247.47,247.78,56774100,0.0,0.0,233.53900000000002,
2024-12-19,247.23,251.72,246.82,249.52,60882300,0.0,0.0,233.94859999999997,
2024-12-20,247.77,254.72,245.42,254.21,147495300,0.0,0.0,234.46200000000002,
2024-12-23,254.49,255.37,253.17,254.99,40858800,0.0,0.0,235.0208,
2024-12-24,255.21,257.93,255.01,257.92,23234700,0.0,0.0,235.5634,
2024-12-26,257.91,259.81,257.35,258.74,27237100,0.0,0.0,236.07139999999998,
2024-12-27,257.55,258.42,252.78,255.31,42355300,0.0,0.0,236.55219999999997,
2024-12-30,251.95,253.22,250.47,251.92,35557500,0.0,0.0,236.9578,
2024-12-31,252.16,253.0,249.16,250.14,39480700,0.0,0.0,237.27100000000002,
2025-01-02,248.66,248.83,241.55,243.58,55740700,0.0,0.0,237.42340000000002,
2025-01-03,243.09,243.91,241.62,243.09,40244100,0.0,0.0,237.5784,
2025-01-06,244.04,247.06,242.93,244.73,45045600,0.0,0.0,237.868,
2025-01-07,242.71,245.28,241.08,241.94,40856000,0.0,0.0,238.1056,
2025-01-08,241.65,243.44,239.79,242.43,37628900,0.0,0.0,238.3362,
2025-01-10,239.75,239.9,232.74,236.59,61710900,0.0,0.0,238.4102,
2025-01-13,233.27,234.41,229.47,234.14,49630700,0.0,0.0,238.42980000000003,
2025-01-14,234.49,235.86,232.21,233.02,39435300,0.0,0.0,238.4984,
2025-01-15,234.38,238.7,234.17,237.61,39832000,0.0,0.0,238.7424,
2025-01-16,237.09,237.75,227.78,228.01,71759100,0.0,0.0,238.85420000000002,
2025-01-17,231.87,232.03,228.23,229.73,68488300,0.0,0.0,239.0184,
2025-01-21,223.75,224.17,219.14,222.4,98070400,0.0,0.0,239.00719999999998,
2025-01-22,219.55,223.87,219.55,223.58,64126500,0.0,0.0,239.03419999999997,
2025-01-23,224.49,226.78,222.06,223.41,60234800,0.0,0.0,238.9628,
2025-01-24,224.53,225.38,221.17,222.54,54697900,0.0,0.0,238.87939999999998,
2025-01-27,223.77,231.9,223.73,229.61,94863400,0.0,0.0,238.99200000000002,
2025-01-28,230.6,239.93,230.56,238.0,75707600,0.0,0.0,239.2724,
2025-01-29,233.86,239.6,233.75,239.1,45486100,0.0,0.0,239.55699999999996,
2025-01-30,238.41,240.53,236.95,237.33,55658300,0.0,0.0,239.7442,
2025-01-31,246.92,246.92,233.18,235.74,101075100,0.0,0.0,239.96400000000003,
2025-02-03,229.74,231.58,225.45,227.76,73063300,0.0,0.0,239.96380000000002,
2025-02-04,227.0,232.87,226.4,232.54,45067300,0.0,0.0,240.054,
2025-02-05,228.28,232.41,228.02,232.21,39620300,0.0,0.0,240.12320000000003,
2025-02-06,231.04,233.54,230.18,232.96,29925300,0.0,0.0,240.217,
2025-02-07,232.34,233.74,227.01,227.38,39707200,0.0,0.0,240.17219999999998,
2025-02-10,229.57,230.59,227.2,227.65,33115600,0.25,0.0,240.07300000000004,
2025-02-11,228.2,235.23,228.13,232.62,53718400,0.0,0.0,240.02939999999998,221.407
2025-02-12,231.2,236.96,230.68,236.87,45243300,0.0,0.0,240.0734,221.7459
2025-02-13,236.91,242.34,235.57,241.53,53614100,0.0,0.0,240.1626,222.11105000000003
2025-02-14,241.25,245.55,240.99,244.6,40896200,0.0,0.0,240.268,222.47065000000003
2025-02-18,244.15,245.18,241.84,244.47,48822500,0.0,0.0,240.30980000000002,222.84535
2025-02-19,244.66,246.01,243.16,244.87,32204200,0.0,0.0,240.3524,223.22719999999998
2025-02-20,244.94,246.78,244.29,245.83,32316900,0.0,0.0,240.4136,223.59525000000002
2025-02-21,245.95,248.69,245.22,245.55,53197400,0.0,0.0,240.47320000000002,223.9104
2025-02-24,244.93,248.86,244.42,247.1,51326400,0.0,0.0,240.48559999999998,224.2416
2025-02-25,248.0,250.0,244.91,247.04,48013300,0.0,0.0,240.47639999999998,224.5691
2025-02-26,244.33,244.98,239.13,240.36,44433600,0.0,0.0,240.35920000000002,224.8615
2025-02-27,239.41,242.46,237.06,237.3,41153600,0.0,0.0,240.1514,225.1295
2025-02-28,236.95,242.09,230.2,241.84,56833400,0.0,0.0,240.03099999999998,225.4265
2025-03-03,241.79,244.03,236.11,238.03,47184000,0.0,0.0,239.77640000000002,225.68834999999999
2025-03-04,237.71,240.07,234.68,235.93,53798100,0.0,0.0,239.43099999999998,225.93400000000003
2025-03-05,235.42,236.55,229.23,235.74,47227600,0.0,0.0,239.1902,226.16729999999998
2025-03-06,234.44,237.86,233.16,235.33,45170400,0.0,0.0,238.90640000000002,226.39795
2025-03-07,235.11,241.37,234.76,239.07,46273600,0.0,0.0,238.6036,226.64715
2025-03-10,235.54,236.16,224.22,227.48,72071200,0.0,0.0,238.0534,226.83254999999997
2025-03-11,223.81,225.84,217.45,220.84,76137400,0.0,0.0,237.3118,226.9782
2025-03-12,220.14,221.75,214.91,216.98,62547500,0.0,0.0,236.4766,227.11180000000002
2025-03-13,215.95,216.84,208.42,209.68,61368300,0.0,0.0,235.56400000000002,227.22894999999997
2025-03-14,211.25,213.95,209.58,213.49,60107600,0.0,0.0,234.7954,227.3497
2025-03-17,213.31,215.22,209.97,214.0,48073400,0.0,0.0,234.0726,227.47295000000003
2025-03-18,214.16,215.15,211.49,212.69,42432400,0.0,0.0,233.4548,227.58814999999998
2025-03-19,214.22,218.76,213.75,215.24,54385400,0.0,0.0,232.8978,227.71110000000002
2025-03-20,213.99,217.49,212.22,214.1,48862900,0.0,0.0,232.2852,227.82354999999998
2025-03-21,211.56,218.84,211.28,218.27,94127800,0.0,0.0,231.8118,227.94799999999998
2025-03-24,221.0,221.48,218.58,220.73,44299500,0.0,0.0,231.37780000000004,228.08315
2025-03-25,220.77,224.1,220.08,223.75,34493600,0.0,0.0,231.121,228.22584999999998
2025-03-26,223.51,225.02,220.47,221.53,34466100,0.0,0.0,230.86879999999996,228.36435
2025-03-27,221.39,224.99,220.56,223.85,37094800,0.0,0.0,230.68540000000002,228.50244999999998
2025-03-28,221.67,223.81,217.68,217.9,39818600,0.0,0.0,230.2912,228.62959999999998
2025-03-31,217.01,225.62,216.23,222.13,65299300,0.0,0.0,230.1736,228.70794999999998
2025-04-01,219.81,223.68,218.9,223.19,36412700,0.0,0.0,230.04280000000003,228.7621
2025-04-02,221.32,225.19,221.02,223.89,35905900,0.0,0.0,230.07260000000002,228.81395
2025-04-03,205.54,207.49,201.25,203.19,103419000,0.0,0.0,229.66480000000004,228.77100000000002
2025-04-04,193.89,199.88,187.34,188.38,125910900,0.0,0.0,228.9642,228.6332
2025-04-07,177.2,194.15,174.62,181.46,160466300,0.0,0.0,228.14260000000002,228.47265
2025-04-08,186.7,190.34,169.21,172.42,120859500,0.0,0.0,226.99879999999996,228.28985
2025-04-09,171.95,200.61,171.89,198.85,184395900,0.0,0.0,226.21579999999997,228.25015
2025-04-10,189.07,194.78,183.0,190.42,121880000,0.0,0.0,225.24219999999997,228.16505
2025-04-11,186.1,199.54,186.06,198.15,87435900,0.0,0.0,224.45859999999996,228.11395000000002
2025-04-14,211.44,212.94,201.16,202.52,101352900,0.0,0.0,223.7942,228.06384999999997
2025-04-15,201.86,203.51,199.8,202.14,51343900,0.0,0.0,223.28179999999998,228.00764999999998
2025-04-16,198.36,200.7,192.37,194.27,59732400,0.0,0.0,222.5164,227.92945
2025-04-17,197.2,198.83,194.42,196.98,51334300,0.0,0.0,221.81179999999998,227.83425
2025-04-21,193.27,193.8,189.81,193.16,46742500,0.0,0.0,221.0158,227.7024
2025-04-22,196.12,201.59,195.97,199.74,52976400,0.0,0.0,220.46300000000002,227.59704999999997
2025-04-23,206.0,208.0,202.8,204.6,52929200,0.0,0.0,220.00199999999998,227.49215
2025-04-24,204.89,208.83,202.94,208.37,47199300,0.0,0.0,219.517,227.3987
