Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
2024-07-15,22.06,23.43,21.95,22.84,8121900,0.0,0.0,18.996399999999998,
2024-07-16,23.35,23.95,22.81,23.11,7128800,0.0,0.0,19.2138,
2024-07-17,22.72,23.33,21.81,21.99,6543900,0.0,0.0,19.4284,
2024-07-18,22.41,22.66,20.22,20.37,8874400,0.0,0.0,19.6028,
2024-07-19,20.73,21.11,19.04,19.42,15012400,0.0,0.0,19.7442,
2024-07-22,20.01,20.6,19.8,20.34,7170800,0.0,0.0,19.908,
2024-07-23,20.3,22.92,20.17,22.77,9439700,0.0,0.0,20.105,
2024-07-24,22.25,22.76,21.92,22.51,5957700,0.0,0.0,20.309399999999997,
2024-07-25,22.41,23.68,21.76,23.25,7763600,0.0,0.0,20.516599999999997,
2024-07-26,23.72,24.24,21.36,21.77,11507200,0.0,0.0,20.6772,
2024-07-29,21.87,22.37,21.34,21.71,4537400,0.0,0.0,20.834600000000002,
2024-07-30,21.73,22.29,21.1,21.2,5348600,0.0,0.0,20.977800000000002,
2024-07-31,21.55,21.97,21.11,21.24,6471900,0.0,0.0,21.1112,
2024-08-01,20.92,22.25,17.8,18.51,26801500,0.0,0.0,21.1094,
2024-08-02,17.86,17.98,17.25,17.58,11376900,0.0,0.0,21.1098,
2024-08-05,16.35,18.08,15.87,17.84,22811700,0.0,0.0,21.1432,
2024-08-06,17.52,17.78,16.01,16.88,21036000,0.0,0.0,21.1642,
2024-08-07,16.8,16.84,15.81,16.04,12904600,0.0,0.0,21.147399999999998,
2024-08-08,15.99,16.28,14.75,15.85,18217100,0.0,0.0,21.082400000000003,
2024-08-09,16.05,16.44,15.8,15.96,8244500,0.0,0.0,21.009999999999994,
2024-08-12,15.97,16.66,15.69,15.97,8066500,0.0,0.0,20.921999999999997,
2024-08-13,16.13,16.22,15.39,15.98,8290200,0.0,0.0,20.853199999999998,
2024-08-14,16.1,16.2,15.41,15.43,6904200,0.0,0.0,20.752000000000002,
2024-08-15,15.9,16.06,15.56,15.71,6925400,0.0,0.0,20.6496,
2024-08-16,15.66,15.8,15.35,15.58,6810200,0.0,0.0,20.5262,
2024-08-19,15.6,16.7,15.6,16.56,7045900,0.0,0.0,20.426000000000002,
2024-08-20,16.71,16.93,16.02,16.53,6515600,0.0,0.0,20.340799999999998,
2024-08-21,16.71,16.8,16.08,16.57,5351700,0.0,0.0,20.2398,
2024-08-22,17.29,17.61,16.33,16.46,9802400,0.0,0.0,20.1282,
2024-08-23,16.74,17.38,16.54,16.73,7369500,0.0,0.0,19.9892,
2024-08-26,16.78,16.78,15.93,16.05,5935900,0.0,0.0,19.8228,
2024-08-27,14.82,15.45,14.76,14.84,13887700,0.0,0.0,19.6446,
2024-08-28,14.45,15.05,14.4,14.64,7675000,0.0,0.0,19.4544,
2024-08-29,14.74,14.98,14.57,14.73,4899900,0.0,0.0,19.2532,
2024-08-30,14.81,14.94,14.37,14.73,5448500,0.0,0.0,19.1,
2024-09-03,14.65,14.72,14.31,14.5,6559000,0.0,0.0,18.947,
2024-09-04,14.33,14.83,14.17,14.61,4018700,0.0,0.0,18.796200000000002,
2024-09-05,14.49,14.67,14.16,14.43,3824200,0.0,0.0,18.621599999999997,
