Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200
22-11-2024,227.81,230.47,227.81,229.62,38168300,0.0,0.0,227.28779999999998,
25-11-2024,231.21,232.99,229.49,232.61,90152800,0.0,0.0,227.6232,
26-11-2024,233.07,235.31,233.07,234.8,45986200,0.0,0.0,227.993,
27-11-2024,234.21,235.43,233.55,234.67,33498400,0.0,0.0,228.28220000000002,
29-11-2024,234.55,237.55,233.71,237.07,28481400,0.0,0.0,228.4562,
02-12-2024,237.01,240.53,236.9,239.33,48137100,0.0,0.0,228.6888,
03-12-2024,239.55,242.49,238.64,242.38,38861000,0.0,0.0,229.017,
04-12-2024,242.6,243.84,240.99,242.74,44383900,0.0,0.0,229.33440000000002,
05-12-2024,243.72,244.27,241.86,242.77,40033900,0.0,0.0,229.6724,
06-12-2024,242.64,244.36,241.81,242.57,36870600,0.0,0.0,229.9834,
09-12-2024,241.56,246.97,241.48,246.48,44649200,0.0,0.0,230.36720000000003,
10-12-2024,246.62,247.94,245.07,247.5,36914800,0.0,0.0,230.66740000000001,
11-12-2024,247.69,250.52,245.99,246.22,45205800,0.0,0.0,231.0776,
12-12-2024,246.62,248.47,245.41,247.69,32777500,0.0,0.0,231.5058,
13-12-2024,247.55,249.02,245.97,247.86,33155300,0.0,0.0,231.95960000000002,
16-12-2024,247.72,251.1,247.38,250.76,51694800,0.0,0.0,232.4488,
17-12-2024,249.81,253.55,249.51,253.2,51356400,0.0,0.0,233.08880000000002,
18-12-2024,251.88,254.0,247.47,247.78,56774100,0.0,0.0,233.53900000000002,
19-12-2024,247.23,251.72,246.82,249.52,60882300,0.0,0.0,233.9486,
20-12-2024,247.77,254.72,245.42,254.21,147495300,0.0,0.0,234.46200000000002,
23-12-2024,254.49,255.37,253.17,254.99,40858800,0.0,0.0,235.02079999999998,
24-12-2024,255.21,257.93,255.01,257.92,23234700,0.0,0.0,235.5634,
26-12-2024,257.91,259.81,257.35,258.74,27237100,0.0,0.0,236.07139999999998,
27-12-2024,257.55,258.42,252.78,255.31,42355300,0.0,0.0,236.5522,
30-12-2024,251.95,253.22,250.47,251.92,35557500,0.0,0.0,236.95780000000002,
31-12-2024,252.16,253.0,249.16,250.14,39480700,0.0,0.0,237.27100000000002,
02-01-2025,248.66,248.83,241.55,243.58,55740700,0.0,0.0,237.42340000000002,
03-01-2025,243.09,243.91,241.62,243.09,40244100,0.0,0.0,237.5784,
06-01-2025,244.04,247.06,242.93,244.73,45045600,0.0,0.0,237.868,
07-01-2025,242.71,245.28,241.08,241.94,40856000,0.0,0.0,238.1056,
08-01-2025,241.65,243.44,239.79,242.43,37628900,0.0,0.0,238.33620000000002,
10-01-2025,239.75,239.9,232.74,236.59,61710900,0.0,0.0,238.4102,
13-01-2025,233.27,234.41,229.47,234.14,49630700,0.0,0.0,238.4298,
14-01-2025,234.49,235.86,232.21,233.02,39435300,0.0,0.0,238.4984,
15-01-2025,234.38,238.7,234.17,237.61,39832000,0.0,0.0,238.74239999999998,
16-01-2025,237.09,237.75,227.78,228.01,71759100,0.0,0.0,238.8542,
17-01-2025,231.87,232.03,228.23,229.73,68488300,0.0,0.0,239.0184,
21-01-2025,223.75,224.17,219.14,222.4,98070400,0.0,0.0,239.0072,
22-01-2025,219.55,223.87,219.55,223.58,64126500,0.0,0.0,239.03420000000003,
23-01-2025,224.49,226.78,222.06,223.41,60234800,0.0,0.0,238.96280000000002,
24-01-2025,224.53,225.38,221.17,222.54,54697900,0.0,0.0,238.87939999999998,
27-01-2025,223.77,231.9,223.73,229.61,94863400,0.0,0.0,238.99200000000002,
28-01-2025,230.6,239.93,230.56,238.0,75707600,0.0,0.0,239.2724,
29-01-2025,233.86,239.6,233.75,239.1,45486100,0.0,0.0,239.55700000000002,
30-01-2025,238.41,240.53,236.95,237.33,55658300,0.0,0.0,239.7442,
31-01-2025,246.92,246.92,233.18,235.74,101075100,0.0,0.0,239.96400000000003,
03-02-2025,229.74,231.58,225.45,227.76,73063300,0.0,0.0,239.96380000000002,
04-02-2025,227.0,232.87,226.4,232.54,45067300,0.0,0.0,240.05399999999997,
05-02-2025,228.28,232.41,228.02,232.21,39620300,0.0,0.0,240.1232,
06-02-2025,231.04,233.54,230.18,232.96,29925300,0.0,0.0,240.217,
07-02-2025,232.34,233.74,227.01,227.38,39707200,0.0,0.0,240.1722,
10-02-2025,229.57,230.59,227.2,227.65,33115600,0.25,0.0,240.07299999999998,
11-02-2025,228.2,235.23,228.13,232.62,53718400,0.0,0.0,240.02939999999998,
12-02-2025,231.2,236.96,230.68,236.87,45243300,0.0,0.0,240.0734,
13-02-2025,236.91,242.34,235.57,241.53,53614100,0.0,0.0,240.16260000000003,
14-02-2025,241.25,245.55,240.99,244.6,40896200,0.0,0.0,240.268,222.47064999999998
18-02-2025,244.15,245.18,241.84,244.47,48822500,0.0,0.0,240.3098,222.84535
19-02-2025,244.66,246.01,243.16,244.87,32204200,0.0,0.0,240.3524,223.2272
20-02-2025,244.94,246.78,244.29,245.83,32316900,0.0,0.0,240.41359999999997,223.59525000000002
21-02-2025,245.95,248.69,245.22,245.55,53197400,0.0,0.0,240.4732,223.9104
24-02-2025,244.93,248.86,244.42,247.1,51326400,0.0,0.0,240.4856,224.2416
25-02-2025,248.0,250.0,244.91,247.04,48013300,0.0,0.0,240.47639999999998,224.5691
26-02-2025,244.33,244.98,239.13,240.36,44433600,0.0,0.0,240.35920000000002,224.86149999999998
27-02-2025,239.41,242.46,237.06,237.3,41153600,0.0,0.0,240.1514,225.1295
28-02-2025,236.95,242.09,230.2,241.84,56833400,0.0,0.0,240.03099999999998,225.42649999999998
03-03-2025,241.79,244.03,236.11,238.03,47184000,0.0,0.0,239.7764,225.68834999999999
04-03-2025,237.71,240.07,234.68,235.93,53798100,0.0,0.0,239.431,225.93399999999997
05-03-2025,235.42,236.55,229.23,235.74,47227600,0.0,0.0,239.1902,226.16729999999998
06-03-2025,234.44,237.86,233.16,235.33,45170400,0.0,0.0,238.9064,226.39794999999998
07-03-2025,235.11,241.37,234.76,239.07,46273600,0.0,0.0,238.6036,226.64714999999995
10-03-2025,235.54,236.16,224.22,227.48,72071200,0.0,0.0,238.0534,226.83255
11-03-2025,223.81,225.84,217.45,220.84,76137400,0.0,0.0,237.3118,226.97820000000004
12-03-2025,220.14,221.75,214.91,216.98,62547500,0.0,0.0,236.4766,227.11180000000002
13-03-2025,215.95,216.84,208.42,209.68,61368300,0.0,0.0,235.56399999999996,227.22895
14-03-2025,211.25,213.95,209.58,213.49,60107600,0.0,0.0,234.79539999999997,227.34969999999998
17-03-2025,213.31,215.22,209.97,214.0,48073400,0.0,0.0,234.0726,227.47294999999997
18-03-2025,214.16,215.15,211.49,212.69,42432400,0.0,0.0,233.4548,227.58814999999998
19-03-2025,214.22,218.76,213.75,215.24,54385400,0.0,0.0,232.8978,227.71110000000002
20-03-2025,213.99,217.49,212.22,214.1,48862900,0.0,0.0,232.2852,227.82355000000004
21-03-2025,211.56,218.84,211.28,218.27,94127800,0.0,0.0,231.8118,227.94799999999998
24-03-2025,221.0,221.48,218.58,220.73,44299500,0.0,0.0,231.37779999999998,228.08315000000002
25-03-2025,220.77,224.1,220.08,223.75,34493600,0.0,0.0,231.12099999999998,228.22584999999998
26-03-2025,223.51,225.02,220.47,221.53,34466100,0.0,0.0,230.86880000000002,228.36435
27-03-2025,221.39,224.99,220.56,223.85,37094800,0.0,0.0,230.68539999999996,228.50244999999998
28-03-2025,221.67,223.81,217.68,217.9,39818600,0.0,0.0,230.29120000000003,228.62960000000004
31-03-2025,217.01,225.62,216.23,222.13,65299300,0.0,0.0,230.1736,228.70794999999998
01-04-2025,219.81,223.68,218.9,223.19,36412700,0.0,0.0,230.04280000000003,228.76210000000003
02-04-2025,221.32,225.19,221.02,223.89,35905900,0.0,0.0,230.0726,228.81395
03-04-2025,205.54,207.49,201.25,203.19,103419000,0.0,0.0,229.66479999999999,228.771
04-04-2025,193.89,199.88,187.34,188.38,125910900,0.0,0.0,228.96419999999998,228.6332
07-04-2025,177.2,194.15,174.62,181.46,160466300,0.0,0.0,228.14260000000002,228.47265
08-04-2025,186.7,190.34,169.21,172.42,120859500,0.0,0.0,226.99880000000002,228.28985
09-04-2025,171.95,200.61,171.89,198.85,184395900,0.0,0.0,226.21580000000003,228.25015
10-04-2025,189.07,194.78,183.0,190.42,121880000,0.0,0.0,225.24219999999997,228.16505
11-04-2025,186.1,199.54,186.06,198.15,87435900,0.0,0.0,224.45860000000002,228.11394999999996
14-04-2025,211.44,212.94,201.16,202.52,101352900,0.0,0.0,223.7942,228.06385000000003
15-04-2025,201.86,203.51,199.8,202.14,51343900,0.0,0.0,223.2818,228.00764999999998
16-04-2025,198.36,200.7,192.37,194.27,59732400,0.0,0.0,222.5164,227.92945
17-04-2025,197.2,198.83,194.42,196.98,51334300,0.0,0.0,221.8118,227.83425
21-04-2025,193.27,193.8,189.81,193.16,46742500,0.0,0.0,221.0158,227.70239999999998
22-04-2025,196.12,201.59,195.97,199.74,52976400,0.0,0.0,220.463,227.59705000000002
23-04-2025,206.0,208.0,202.8,204.6,52929200,0.0,0.0,220.002,227.49215
24-04-2025,204.89,208.83,202.94,208.37,47311000,0.0,0.0,219.517,227.39870000000002
25-04-2025,206.37,209.75,206.2,209.28,38222300,0.0,0.0,218.9652,227.30555
28-04-2025,210.0,211.5,207.46,210.14,38743100,0.0,0.0,218.33739999999997,227.19525000000002
29-04-2025,208.69,212.24,208.37,211.21,36786900,0.0,0.0,217.66960000000003,227.11724999999998
